"","gend","age","bath","ed","emp","pern","hhh","X","Y","panelId","treat"
"654",1,76,1,2,3,2,1,-58.4488804101251,-34.6151479182398,"3721aabc6fa82100",0
"655",2,24,1,3,1,3,1,-70.5663895816414,-51.4133900352533,"373ac1f2f53318a8",0
"656",2,39,1,3,3,3,2,-60.7066788994818,-33.1299963261325,"373adcb9abdc87d6",0
"657",1,70,1,4,3,4,2,-58.4488804101251,-34.6151479182398,"3757c0dd1ff35737",0
"658",2,27,1,4,3,4,2,-58.8103623815554,-34.6098501944399,"375fbba31daa9f15",0
"659",1,21,1,2,3,4,2,-68.8008483052465,-38.8307903152535,"37abad4cf8875180",0
"660",1,34,1,3,1,4,1,-58.6246088672568,-34.7693065019551,"37ba01acc20bb22f",0
"661",1,51,1,5,1,1,1,-67.5580664653313,-38.5298248372128,"37f9f73b082c9d65",0
"662",2,47,1,3,3,2,2,-58.4488804101251,-34.6151479182398,"380d54b75a802f5a",0
"663",1,27,1,3,2,5,2,-58.6246088672568,-34.7693065019551,"380f9d42f1797822",0
"664",2,49,1,2,1,3,1,-65.0698568024222,-43.1367830367119,"3815445137fd9360",0
"665",1,46,1,2,1,4,1,-61.8089561108145,-32.0140532291854,"38380c3082261954",0
"666",1,26,1,3,1,5,2,-65.2562159148128,-24.399008765009,"38582680c6cbc110",0
"667",1,64,1,5,1,2,1,-58.5637335647496,-34.5518231350295,"3870ff3c0b6337cc",0
"668",2,40,1,5,1,3,1,-64.1832160923879,-31.4170640978912,"3881f6d98ad4581b",0
"669",2,35,1,2,1,7,2,-61.3607746418216,-30.2302880837076,"3891133af0824dab",0
"670",1,59,1,4,1,3,1,-58.6246088672568,-34.7693065019551,"38974c7593b52189",0
"671",2,67,1,2,3,2,2,-62.1698825493603,-38.5836883883761,"38b187d16fc6889c",0
"672",1,45,1,2,1,6,1,-68.9012114121372,-32.8783668355289,"38c14a39d3fa3576",0
"673",2,52,1,2,2,3,2,-60.7066788994818,-33.1299963261325,"38cd59b84dd798f1",0
"674",1,48,1,3,1,5,2,-58.4488804101251,-34.6151479182398,"38f955aaca3f14fc",0
"675",1,27,1,4,3,5,2,-65.2178480527046,-26.8333109955845,"39014dfb3510d531",0
"676",2,56,1,3,3,4,1,-65.2178480527046,-26.8333109955845,"39170312381f37f3",0
"677",1,26,1,3,1,4,2,-58.4488804101251,-34.6151479182398,"392285bdf8c785a5",0
"678",1,76,1,3,3,2,1,-60.0438436477086,-31.6969409558606,"39376836a39f0f8c",0
"679",2,56,1,2,1,2,2,-64.1832160923879,-31.4170640978912,"393a514a956cd537",0
"680",1,19,1,3,1,6,2,-58.4762694631934,-34.8303492519273,"3941cf3c47679f40",0
"681",1,34,1,5,1,4,1,-58.4488804101251,-34.6151479182398,"39572bf4af2160c8",0
"682",1,85,1,2,3,3,1,-58.4488804101251,-34.6151479182398,"395fd6d3b593d680",0
"683",1,49,1,5,2,4,2,-60.4622705179452,-26.7863907850135,"39653828f628fdba",0
"684",1,64,1,5,1,2,1,-58.4488804101251,-34.6151479182398,"3967c261f608d915",0
"685",2,18,1,2,1,3,2,-68.8008483052465,-38.8307903152535,"3973dcfa78d660f5",0
"686",1,54,1,3,1,3,1,-58.4488804101251,-34.6151479182398,"39a376d2af993cd7",0
"687",1,34,1,3,1,4,1,-58.2580631285934,-34.876793577096,"39a888067d2381d1",0
"688",1,37,1,2,1,4,2,-55.0712937081447,-27.4735060241037,"39af06544784d5f7",0
"689",1,79,1,5,1,2,1,-64.1832160923879,-31.4170640978912,"39db5f1921c5d054",0
"690",1,57,1,2,1,4,2,-58.7412518747816,-34.710055233357,"39ffd44d488c07bf",0
"691",1,22,1,3,1,5,2,-58.3941226666696,-34.7047432858555,"3a0c82ab4144c000",0
"692",1,44,1,5,1,1,1,-58.4488804101251,-34.6151479182398,"3a28a1d34a7b1593",0
"693",1,69,1,3,1,3,1,-55.8580595078883,-27.5432827681667,"3a4166ddac0c4404",0
"694",1,42,1,3,3,6,1,-67.5580664653313,-38.5298248372128,"3a700692013c35c6",0
"695",1,39,1,2,1,3,1,-60.2924970437052,-33.4822928824669,"3a94d57a3dc751cb",0
"696",1,45,1,2,1,4,1,-58.5379364966436,-34.4868750258075,"3aa1478496833f3c",0
"697",2,22,2,3,2,4,2,-59.1145538004664,-27.7194121391442,"3aaabaab03a91d77",0
"698",1,26,2,3,1,4,2,-58.4762694631934,-34.8303492519273,"3ab067fb920653cb",0
"699",1,31,1,3,1,3,1,-58.8103623815554,-34.6098501944399,"3ab6600dff09d178",0
"700",1,66,1,3,1,2,1,-58.0698952466705,-38.2011488565685,"3ac0f114cf6f3aca",0
"701",1,34,1,3,1,4,1,-58.3668830324285,-34.834805250436,"3acb7c19bb73a884",0
"702",1,26,1,5,1,5,2,-64.5861516416936,-31.222559240613,"3acbc9425402f0ab",0
"703",1,54,1,3,2,3,2,-67.9020452530799,-54.0284903730289,"3ad025a0d281b48a",0
"704",2,47,1,3,1,4,2,-58.5053444861507,-34.5263761375676,"3ad17afbfc4dd224",0
"705",1,54,1,3,1,4,1,-61.5324253733312,-33.2230585324393,"3af4223087fd0172",0
"706",2,31,1,3,1,4,2,-58.423469690169,-34.7541169431057,"3afb8281ca879c20",0
"707",1,26,1,4,1,3,2,-57.7400569739232,-37.965633071548,"3b134b09047a3fb2",0
"708",1,42,1,2,1,7,1,-58.6246088672568,-34.7693065019551,"3b156ac9605bff7d",0
"709",2,29,1,3,3,4,2,-58.5788319362462,-34.5948809827233,"3b28d9d93912fc84",0
"710",2,24,1,5,1,2,2,-58.5379364966436,-34.4868750258075,"3b2d56c567219c6b",0
"711",2,65,1,2,3,3,1,-64.1832160923879,-31.4170640978912,"3b3d9dfb0d022dad",0
"712",1,34,2,3,3,3,2,-64.9583275141461,-24.7622423273886,"3b4299a7f861c67b",0
"713",2,50,1,2,3,4,1,-58.8103623815554,-34.6098501944399,"3b50136f6d7c1221",0
"714",2,33,1,5,1,3,2,-54.9214896589517,-26.8932967080951,"3b5231cc0553ab8f",0
"715",2,64,1,3,1,2,2,-64.1832160923879,-31.4170640978912,"3b71d011b335a240",0
"716",1,30,1,2,1,3,1,-65.2178480527046,-26.8333109955845,"3b77c52b10157b2c",0
"717",2,72,1,6,1,2,1,-64.1528646180089,-31.1440566145003,"3b7b16b82434dd3f",0
"718",1,46,2,2,1,3,1,-66.2201131193309,-39.4175638836883,"3b804a60746f9882",0
"719",2,73,1,3,3,4,1,-58.4488804101251,-34.6151479182398,"3b887470a9059a6b",0
"720",2,74,1,3,3,1,1,-58.2767767278006,-34.7349189384936,"3b990745d4b2c415",0
"721",1,70,1,5,3,3,1,-65.2178480527046,-26.8333109955845,"3b9c4725ac735daf",0
"722",1,21,1,4,3,5,2,-65.8420050450907,-28.4245196975075,"3bad19c3619a5304",0
"723",1,56,1,3,1,3,1,-58.4488804101251,-34.6151479182398,"3bb1784bb253c708",0
"724",2,23,1,3,1,3,2,-64.1528646180089,-31.1440566145003,"3bb70087728f7cfc",0
"725",1,65,1,2,1,3,1,-60.8528546985259,-33.486996132687,"3bb722cbc4c28d00",0
"726",1,38,1,3,1,5,1,-58.1552215029755,-34.8181707378354,"3bc0cd582434f848",0
"727",2,29,1,5,1,3,2,-67.5580664653313,-38.5298248372128,"3bdcdcc715196249",0
"728",1,38,1,3,1,3,1,-68.6689759067021,-32.9864228370018,"3bf69800c4bb5624",0
"729",1,59,1,2,1,6,1,-62.5251535452325,-31.236000623864,"3c09664048b49b81",0
"730",2,27,1,3,1,3,2,-58.0180951945351,-35.0034017708424,"3c2787362d62a638",0
"731",2,31,1,3,1,4,2,-58.423469690169,-34.7541169431057,"3c3af13b6aa70b52",0
"732",2,24,1,3,3,4,2,-58.2580631285934,-34.876793577096,"3c573b89648d1c54",0
"733",1,58,1,4,1,3,1,-58.5379364966436,-34.4868750258075,"3c5dabdfa36f484f",0
"734",2,77,1,4,3,2,1,-64.5861516416936,-31.222559240613,"3c8ad411cc7160b6",0
"735",2,47,1,3,1,4,2,-58.6246088672568,-34.7693065019551,"3c9275b115c472bb",0
"736",2,55,1,4,1,5,1,-64.1832160923879,-31.4170640978912,"3c93b52b55d2bf2d",0
"737",1,24,1,2,1,3,2,-62.5251535452325,-31.236000623864,"3ca3430aff88c032",0
"738",1,48,1,2,1,7,1,-65.0863230486028,-27.1909518425562,"3cfdd392f3068cb3",0
"739",2,23,1,3,2,10,2,-58.7770476904653,-34.511070292185,"3d1d227a67d34550",0
"740",2,57,1,5,1,3,1,-64.1528646180089,-31.1440566145003,"3d34d983db59a599",0
"741",1,48,1,2,1,2,1,-59.1145538004664,-27.7194121391442,"3d4273991b217480",0
"742",2,41,1,2,3,6,2,-58.4488804101251,-34.6151479182398,"3d4385539cc5d429",0
"743",1,56,1,2,3,5,1,-60.4139182041235,-28.9721169924586,"3d5453b32b41b5f0",0
"744",1,23,1,3,1,6,2,-58.8829412440182,-34.1386177245953,"3d7d495c300b724b",0
"745",1,22,1,3,1,3,1,-59.1145538004664,-27.7194121391442,"3d860910b6f7adb4",0
"746",2,59,1,3,1,2,2,-59.4209629556857,-34.6970863011454,"3d8967bc804798b3",0
"747",2,37,1,3,3,5,1,-62.5251535452325,-31.236000623864,"3dbc97a134c7089d",0
"748",1,31,1,3,1,3,1,-60.6696152885451,-31.4770125774097,"3dc0d30baf2948cd",0
"749",1,32,1,3,1,5,2,-68.6080011148552,-33.4110228011791,"3dcb76acb8d8d460",0
"750",1,25,1,3,1,2,1,-63.2562238529538,-32.5143344670918,"3dd894795bdbf220",0
"751",1,18,1,3,1,6,2,-58.6246088672568,-34.7693065019551,"3dddc4151462bac7",0
"752",2,66,1,2,3,3,2,-62.6346695395212,-36.0573388152291,"3f42304a86f09fca",0
"753",2,30,1,4,1,5,2,-58.0180951945351,-35.0034017708424,"3f5d951c92225a73",0
"754",2,57,1,4,3,3,2,-58.5379364966436,-34.4868750258075,"3f7313138a136912",0
"755",1,64,2,3,1,4,1,-58.4488804101251,-34.6151479182398,"3f73fc31a917da30",0
"756",2,35,1,2,1,3,1,-58.4488804101251,-34.6151479182398,"3f7a823a1489a929",0
"757",2,28,1,2,1,3,2,-58.9860909733009,-34.6512467273435,"3f8c7a2f49a55b54",0
"758",1,19,1,4,1,4,2,-69.4620765650695,-33.0358285916873,"3fa7384157891537",0
"759",2,50,1,3,1,3,2,-67.7093785858779,-45.2860015577364,"3fa7d8a0a30a0bc1",0
"760",2,25,1,3,1,2,1,-70.2928989809966,-47.9367665181682,"3fc89429648110d6",0
"761",1,75,1,3,3,2,2,-60.9750170479814,-35.4815001862116,"3ff21429c9ab8fd3",0
"762",1,63,1,3,1,4,1,-64.1832160923879,-31.4170640978912,"400785f08435b1cf",0
"763",2,49,1,3,1,4,1,-58.3941226666696,-34.7047432858555,"40097920f3d26a58",0
"764",2,69,1,2,3,2,2,-57.7400569739232,-37.965633071548,"401892bd4ab46412",0
"765",1,81,1,2,3,1,1,-64.1832160923879,-31.4170640978912,"402020935907a13d",0
"766",1,42,1,3,1,4,2,-60.7066788994818,-33.1299963261325,"4022b5c1a16ad608",0
"767",1,28,1,3,1,2,1,-68.741772401042,-32.8882480800092,"40236061c0b66d94",0
"768",1,29,1,5,1,4,2,-58.4488804101251,-34.6151479182398,"40258f870bc164a0",0
"769",1,46,2,2,1,4,1,-68.0308297797123,-47.3332425134874,"403f584b39a952bc",0
"770",2,44,1,3,3,4,1,-58.4488804101251,-34.6151479182398,"40423c6203832004",0
"771",2,74,1,3,3,4,1,-58.4488804101251,-34.6151479182398,"404c689b01417bb3",0
"772",2,31,1,3,1,4,2,-58.5637335647496,-34.5518231350295,"404d72f758d6add2",0
"773",2,31,1,2,1,6,2,-68.5342005205531,-31.5331511580079,"405357a98adc005d",0
"774",1,57,1,2,1,3,1,-63.2562238529538,-32.5143344670918,"4071da8d1b7d17f5",0
"775",2,70,1,6,1,2,2,-58.5053444861507,-34.5263761375676,"407fb7bcc7011443",0
"776",2,35,1,2,1,3,1,-58.4488804101251,-34.6151479182398,"40889627c66106fd",0
"777",2,49,1,3,1,4,1,-58.3413586936725,-34.6784127460771,"40a488aa90009566",0
"778",2,45,1,5,1,4,2,-58.4488804101251,-34.6151479182398,"40b7094ac2d20cff",0
"779",1,51,1,3,1,4,1,-67.8937920339591,-32.5813407230368,"40b8d56b94767d1a",0
"780",1,60,1,2,1,3,1,-57.8272448331031,-34.9098091823487,"40bc9087b64c148a",0
"781",1,33,1,2,1,5,2,-58.4488804101251,-34.6151479182398,"40c12837bd706643",0
"782",1,44,1,3,1,5,1,-58.7704904274157,-34.3278587595283,"40c480925f19a269",0
"783",2,57,1,3,3,2,2,-64.5861516416936,-31.222559240613,"40ff4514036618fd",0
"784",1,57,1,3,3,1,1,-58.5841087280564,-32.4475709864139,"4119cd8052ac2db2",0
"785",2,31,1,3,1,6,2,-68.9011851830163,-32.9282796299466,"411ac8426a9376ad",0
"786",2,67,1,3,1,5,1,-64.1832160923879,-31.4170640978912,"41434c443a5d63c1",0
"787",2,21,1,4,1,6,2,-59.2551834162208,-29.4528061477907,"4159b4f224bf9f97",0
"788",1,43,1,3,1,6,1,-58.4488804101251,-34.6151479182398,"416293a3f5611dcb",0
"789",2,63,1,2,3,2,1,-60.3050586979283,-34.2708488135185,"4163890b3989302b",0
"790",2,40,1,5,1,3,1,-64.1832160923879,-31.4170640978912,"419d23844b832144",0
"791",1,49,1,3,1,5,1,-65.432605838322,-24.0861500844631,"41ca83b7aa13ff8a",0
"792",1,29,1,5,1,4,2,-68.3505615915447,-34.9460322967049,"41d33448dc80f0f2",0
"793",1,64,1,5,1,2,1,-58.4488804101251,-34.6151479182398,"41df756fc1069c51",0
"794",1,32,1,5,1,5,2,-65.2178480527046,-26.8333109955845,"4202fbac45999b18",0
"795",1,35,1,2,1,1,1,-58.2373800389925,-31.2907523920677,"420d4b1ad296b91c",0
"796",1,25,1,1,1,10,2,-58.0180951945351,-35.0034017708424,"420d6c99bb3c2d09",0
"797",1,67,1,2,1,4,1,-64.1832160923879,-31.4170640978912,"422bad8c78939885",0
"798",2,33,1,4,1,3,2,-60.7066788994818,-33.1299963261325,"4230d5609bfd34b4",0
"799",2,43,1,5,2,4,2,-58.4488804101251,-34.6151479182398,"423b57449c31090a",0
"800",2,44,1,2,1,3,2,-57.9018775820629,-35.6759326495487,"4248bc3db10aa19a",0
"801",1,19,1,2,1,5,1,-58.7412518747816,-34.710055233357,"425d41908db7d8b5",0
"802",1,70,1,2,3,2,1,-57.6442232539443,-37.4986823554736,"426687fc0355f15f",0
"803",2,27,1,3,1,3,1,-58.6490721584121,-34.5983174361618,"426d75935141dd11",0
"804",1,62,1,2,3,3,1,-58.5637335647496,-34.5518231350295,"4278ab55ff1ca7c6",0
"805",1,38,1,3,1,3,1,-58.8103623815554,-34.6098501944399,"427cc29417703d05",0
"806",1,46,1,2,1,6,1,-58.4488804101251,-34.6151479182398,"428bb1dc60fd4d64",0
"807",2,26,1,5,3,3,2,-58.6914314463256,-34.551278217791,"42994c7b5709b0b8",0
"808",1,25,1,3,1,4,1,-59.1568059719232,-34.5684818918404,"42a51bcb783a2342",0
"809",1,77,1,2,3,2,1,-58.6246088672568,-34.7693065019551,"42a883aa8297a65a",0
"810",1,24,1,3,1,4,2,-61.4550903661255,-34.3738837599828,"42b21fc0fb70d942",0
"811",2,70,1,3,1,2,1,-58.423469690169,-34.7541169431057,"42b96cfb0fd33c47",0
"812",1,45,1,4,1,5,2,-58.4488804101251,-34.6151479182398,"42ba00c3178940a9",0
"813",1,38,1,4,1,5,2,-65.7795488733945,-24.53667460041,"431056307fc6518f",0
"814",2,36,1,3,3,5,1,-59.6022661359782,-33.1167873395509,"431117cc82c6d01c",0
"815",1,62,1,2,1,4,1,-64.1832160923879,-31.4170640978912,"431374c0db15a824",0
"816",1,32,1,3,2,3,2,-58.2580631285934,-34.876793577096,"43169a413c6ca554",0
"817",2,35,1,3,1,5,2,-60.4622705179452,-26.7863907850135,"431bc71415d7bf0b",0
"818",1,40,1,4,1,4,1,-60.7066788994818,-33.1299963261325,"433a4da47511136b",0
"819",1,19,1,2,1,6,2,-58.2580631285934,-34.876793577096,"43559f136d4f7d1c",0
"820",1,29,1,3,1,2,1,-68.9011851830163,-32.9282796299466,"4358107fb151c2c9",0
"821",1,44,1,3,1,5,1,-58.8103623815554,-34.6098501944399,"4363fa131709f5b6",0
"822",2,22,1,5,1,4,2,-64.3744916962931,-34.6231998638125,"436d59f727163dc8",0
"823",2,65,1,3,1,2,1,-67.5580664653313,-38.5298248372128,"437571b1c8f821c5",0
"824",2,38,1,2,3,5,2,-66.3702743222188,-29.4574921855042,"4376f41634a82f42",0
"825",1,26,1,5,1,2,2,-58.0180951945351,-35.0034017708424,"437d27af213b102b",0
"826",1,30,1,2,1,5,1,-65.0863230486028,-27.1909518425562,"4386f91f273f589b",0
"827",2,66,1,3,3,2,2,-61.1100432004277,-31.3171749553626,"43a2d1178fa2a909",0
"828",2,64,1,3,3,1,1,-55.8580595078883,-27.5432827681667,"43b1dbdd2b6193ad",0
"829",2,26,1,2,1,4,1,-62.8130711137135,-36.3205844142593,"43c68c4dfcc7f116",0
"830",1,29,1,4,2,3,2,-67.5580664653313,-38.5298248372128,"43d90427446b6b7f",0
"831",2,41,1,4,1,3,2,-63.7629886607195,-40.7932088926229,"43f0a46d4ba33962",0
"832",2,64,1,3,3,6,1,-65.2178480527046,-26.8333109955845,"4451ac952f31327c",0
"833",2,37,1,2,1,5,1,-58.4488804101251,-34.6151479182398,"44ba03601d61cab5",0
"834",2,50,1,4,1,3,2,-58.423469690169,-34.7541169431057,"44c7dcc5c2b95f16",0
"835",1,35,1,3,1,2,2,-59.5279587708288,-28.6764585126372,"44f2399d0f4a23b3",0
"836",2,25,1,2,1,4,2,-58.3413586936725,-34.6784127460771,"44f6d6113fb5a62c",0
"837",2,35,1,3,3,3,2,-64.821999556984,-26.524144770973,"450375410a950810",0
"838",2,29,1,5,1,2,2,-68.2931610294864,-32.9132310340748,"45211a55a750249f",0
"839",2,26,1,3,2,10,2,-58.5641494773466,-34.8752388864172,"45430c73c00d74f9",0
"840",2,21,1,2,1,5,1,-59.697057350361,-27.4334509396423,"4547030bcb10c472",0
"841",1,68,1,3,3,2,1,-61.1100432004277,-31.3171749553626,"45503b1cc410a739",0
"842",2,33,1,3,1,2,2,-58.5641494773466,-34.8752388864172,"4552928da357631a",0
"843",1,66,1,3,3,2,1,-58.4488804101251,-34.6151479182398,"4557d1080951c152",0
"844",2,41,1,3,1,4,2,-68.3057507521875,-40.8197175258906,"45b5831f6bacb143",0
"845",1,31,1,2,1,5,2,-65.2711768340015,-24.8911881837991,"45d50042107d0f78",0
"846",1,29,1,4,1,6,2,-60.9750170479814,-35.4815001862116,"45df45601c6675b9",0
"847",1,34,1,3,1,4,1,-58.6246088672568,-34.7693065019551,"45f119fd7d27b1dc",0
"848",2,72,1,3,3,2,2,-58.4488804101251,-34.6151479182398,"4604acf73fa7d092",0
"849",1,65,1,4,3,3,1,-65.432605838322,-24.0861500844631,"460f838c87bd5178",0
"850",1,50,1,3,1,6,1,-65.2711768340015,-24.8911881837991,"46122419995dc25a",0
"851",2,44,1,4,1,6,2,-65.7565178886843,-27.4561457428421,"46393bf4c729d14a",0
"852",1,48,1,4,1,6,2,-58.6914314463256,-34.551278217791,"46466532d4c808d8",0
"853",1,53,1,5,1,3,1,-65.432605838322,-24.0861500844631,"464fcd9701710042",0
"854",1,72,1,5,1,2,1,-60.0438436477086,-31.6969409558606,"466dc85fb315c61a",0
"855",1,46,1,3,1,7,1,-60.7066788994818,-33.1299963261325,"4692c25c3910a8f7",0
"856",1,43,1,3,2,1,1,-58.6881604368356,-34.6351448148524,"469a13a0a95d4b8b",0
"857",2,21,1,3,1,7,2,-58.7640220601412,-27.5196363062383,"46b788baaa584f88",0
"858",1,58,1,2,2,7,2,-58.5379364966436,-34.4868750258075,"46c05c411174b956",0
"859",1,49,1,4,1,1,1,-68.3505615915447,-34.9460322967049,"46f3c5f1205ba4c1",0
"860",2,26,1,2,1,4,2,-58.3941226666696,-34.7047432858555,"46f9d05948c34fa6",0
"861",2,57,1,3,1,2,2,-58.4488804101251,-34.6151479182398,"471430b89d3ac692",0
"862",1,79,1,2,3,2,1,-60.7066788994818,-33.1299963261325,"472b942234856862",0
"863",2,24,1,3,3,4,2,-58.2767767278006,-34.7349189384936,"47386105257f2319",0
"864",2,36,1,3,1,4,1,-58.4488804101251,-34.6151479182398,"4754a4a356a37686",0
"865",2,49,1,2,1,4,1,-64.5861516416936,-31.222559240613,"4775d4a37add7fc5",0
"866",1,28,1,3,1,6,2,-64.3070592388571,-31.7112018537678,"47923f69adf41ac1",0
"867",1,29,1,3,1,5,1,-55.6781626067178,-27.8838860699044,"47989b584a6a52a7",0
"868",1,41,1,2,1,7,1,-58.6246088672568,-34.7693065019551,"47a0fd9612965ab0",0
"869",1,29,1,3,1,13,2,-65.0863230486028,-27.1909518425562,"47ab634f9b1cc801",0
"870",2,33,1,2,3,5,2,-58.8103623815554,-34.6098501944399,"47b9ac878d879c41",0
"871",1,42,1,3,1,4,1,-60.5254515112398,-32.2330301273979,"47bd64f73df8fc6b",0
"872",2,63,1,5,3,2,2,-58.4488804101251,-34.6151479182398,"47bf3fb5665b47f3",0
"873",1,64,1,5,1,2,1,-58.4488804101251,-34.6151479182398,"47d9fdd8004c6a2c",0
"874",1,57,1,3,1,5,2,-58.6246088672568,-34.7693065019551,"47f5d05a89df5625",0
"875",1,43,1,4,3,2,2,-58.6246088672568,-34.7693065019551,"47f9fc0337b400f1",0
"876",2,50,1,2,3,4,2,-58.2580631285934,-34.876793577096,"483d68757a5acd46",0
"877",1,26,1,2,1,9,2,-58.7412518747816,-34.710055233357,"484f6db053424f58",0
"878",2,39,1,2,2,5,1,-68.6080011148552,-33.4110228011791,"4863ad3030490096",0
"879",1,37,1,5,1,5,1,-64.1832160923879,-31.4170640978912,"48d3a24b410b355d",0
"880",1,49,1,3,1,5,1,-65.7795488733945,-24.53667460041,"48d5ab41926b2654",0
"881",2,41,1,3,1,2,1,-68.741772401042,-32.8882480800092,"490665c814487325",0
"882",1,53,1,3,1,4,1,-66.3579278118558,-32.5971211670537,"49203875d58f2cc1",0
"883",2,72,1,3,1,2,2,-58.4488804101251,-34.6151479182398,"492073a8ad2c4c7d",0
"884",2,29,1,3,3,4,2,-58.5788319362462,-34.5948809827233,"494b220c3b891811",0
"885",2,60,1,4,3,2,1,-59.1823363320817,-37.3364189517245,"497c82526895ac55",0
"886",1,45,1,3,1,8,1,-58.4488804101251,-34.6151479182398,"498b5f623bd8d99d",0
"887",2,24,2,4,1,5,2,-58.3700740901241,-32.011331491951,"498b7743b2833f5f",0
"888",2,42,1,2,3,4,2,-58.7770476904653,-34.511070292185,"49965d2f346c69a0",0
"889",2,26,1,3,1,7,2,-63.4769207257252,-31.7330271897257,"49a6b297fdf79325",0
"890",1,19,1,3,1,4,2,-60.9632479719998,-32.9473767894086,"49ad03191b891f43",0
"891",2,36,1,4,3,4,2,-68.8008483052465,-38.8307903152535,"4a0a36af3df9ff50",0
"892",2,53,1,2,3,5,1,-58.7640220601412,-27.5196363062383,"4a0d37a6b23883f3",0
"893",1,22,1,2,1,3,1,-62.8471169150996,-38.7344725761528,"4a1081210c864334",0
"894",2,65,1,3,3,6,1,-64.1832160923879,-31.4170640978912,"4a157c03c8c1243f",0
"895",2,23,1,2,1,4,1,-62.6346695395212,-36.0573388152291,"4a25b3a8373d8802",0
"896",1,87,1,2,3,2,1,-58.4488804101251,-34.6151479182398,"4a2dc3a71bc20141",0
"897",2,70,1,3,3,4,1,-64.1832160923879,-31.4170640978912,"4a399d800dfcb672",0
"898",1,22,1,2,1,3,1,-60.670037555783,-36.8572624889944,"4a859573fc197456",0
"899",2,26,1,5,1,4,2,-64.1832160923879,-31.4170640978912,"4a868471146bd642",0
"900",1,42,1,2,1,7,1,-58.6914314463256,-34.551278217791,"4a8a49481f5318c8",0
"901",1,25,1,3,2,6,2,-58.5637335647496,-34.5518231350295,"4a9d0d9d65afd93c",0
"902",2,51,1,3,3,6,2,-65.7565178886843,-27.4561457428421,"4b2c5f885756a2a4",0
"903",1,20,1,3,1,7,2,-58.423469690169,-34.7541169431057,"4b582d5db19357c8",0
"904",1,34,1,4,1,5,2,-68.741772401042,-32.8882480800092,"4b705f52716151d0",0
"905",2,35,1,5,1,3,2,-58.4488804101251,-34.6151479182398,"4b77a96f28ac7d84",0
"906",1,58,1,4,3,4,2,-58.1552215029755,-34.8181707378354,"4b833c64722bc67b",0
"907",2,71,1,3,1,5,1,-58.5379364966436,-34.4868750258075,"4b978dcfaf389540",0
"908",2,29,1,3,1,4,2,-61.0059804425198,-34.5467916989979,"4b998a96cfa1dc0d",0
"909",1,32,1,3,2,3,2,-58.6246088672568,-34.7693065019551,"4b9f59af4f538761",0
"910",2,20,1,2,2,4,2,-60.9750170479814,-35.4815001862116,"4b9f75f7c5882d4c",0
"911",1,35,1,3,1,1,1,-64.1832160923879,-31.4170640978912,"4bbadd7d56686649",0
"912",1,26,1,2,1,2,1,-57.7400569739232,-37.965633071548,"4bbfb36d7c0f4016",0
"913",1,29,1,3,1,5,1,-58.2580631285934,-34.876793577096,"4bc1a32fa9719516",0
"914",1,46,1,3,1,4,2,-58.6246088672568,-34.7693065019551,"4bc7cac47a7c5c72",0
"915",1,57,1,2,1,3,1,-58.7412518747816,-34.710055233357,"4c06dbad6ca71f82",0
"916",2,76,1,6,1,2,1,-65.2178480527046,-26.8333109955845,"4c15af7ac7c9513a",0
"917",1,29,1,3,1,2,2,-58.4488804101251,-34.6151479182398,"4c1bb567a8b79ff9",0
"918",2,29,1,3,1,5,2,-64.1832160923879,-31.4170640978912,"4c1fd5ca40377754",0
"919",2,47,1,5,2,5,2,-58.3941226666696,-34.7047432858555,"4c258ba6530d72b4",0
"920",1,47,1,3,1,4,2,-64.5861516416936,-31.222559240613,"4c280b51fd3f382d",0
"921",2,76,1,3,3,2,1,-58.5053444861507,-34.5263761375676,"4c517baff7c857da",0
"922",1,40,1,3,1,8,1,-68.741772401042,-32.8882480800092,"4c5d31c22750b40f",0
"923",2,62,1,2,3,3,1,-59.1662637711315,-38.2583638301751,"4c66b30494bf94ba",0
"924",2,36,1,3,1,2,1,-64.1832160923879,-31.4170640978912,"4c79cdb4a0f94c41",0
"925",1,64,1,3,1,3,2,-58.4488804101251,-34.6151479182398,"4c7c6bc8865b1d4b",0
"926",1,21,1,2,1,3,1,-62.4346275658807,-37.7707717623269,"4c8acfdba2247b90",0
"927",1,72,1,2,3,2,1,-58.4488804101251,-34.6151479182398,"4c97610192f35c01",0
"928",1,30,1,3,1,4,1,-59.1145538004664,-27.7194121391442,"4cc734b5861c75a9",0
"929",1,76,1,2,3,3,1,-58.4488804101251,-34.6151479182398,"4cc77576307f305f",0
"930",2,73,1,3,3,2,2,-60.0438436477086,-31.6969409558606,"4ccb873946d43385",0
"931",2,72,1,3,3,2,1,-58.4488804101251,-34.6151479182398,"4cd00254b010adb6",0
"932",2,73,1,3,3,2,2,-58.423469690169,-34.7541169431057,"4cd558fd9f26100f",0
"933",2,41,1,3,3,5,2,-64.556910433389,-23.9148772308151,"4cdc506dfcacd872",0
"934",2,86,1,3,3,1,1,-58.6246088672568,-34.7693065019551,"4cf76221446139fc",0
"935",1,27,1,3,2,5,2,-58.7704904274157,-34.3278587595283,"4cf82c14c08a1726",0
"936",2,70,1,3,3,3,2,-62.6346695395212,-36.0573388152291,"4d014b83dcc00dc4",0
"937",1,22,1,3,3,4,2,-58.4762694631934,-34.8303492519273,"4d0f1512ada27d4a",0
